% Model,optical_fiber.mph
% Version,COMSOL 6.3.0.335
% Date,"Oct 14 2025, 10:11"
% Table,Accumulated Table - 
% wv0 (m),D_core (m),Effective_mode_index (1),"Frequency (Hz), Frequency","Initialization of wavelength (m), Wavelength","Silica RI (1), Silica RI",Effective modal area,Nonlinear coefficient
1.0777777777777779E-6,4.9999999999999996E-6,1.4275174863716382+2.1119285445011766E-12i,2.7815795072164947E14,1.0777777777777779E-6,1.449467851000407,1.3989298363687943E-11,0.010834978617717199
1.0777777777777779E-6,4.9999999999999996E-6,1.428233634895379-5.159541894348123E-15i,2.7815795072164947E14,1.0777777777777779E-6,1.449467851000407,1.4259814979608944E-11,0.010629433051141998
1.0777777777777779E-6,4.9999999999999996E-6,1.4408715332119801,2.7815795072164947E14,1.0777777777777779E-6,1.449467851000407,1.0328862211300293E-11,0.014674776906365912
1.0777777777777779E-6,4.9999999999999996E-6,1.4408750922228772,2.7815795072164947E14,1.0777777777777779E-6,1.449467851000407,1.0332711347003447E-11,0.014669310266891606
1.0777777777777779E-6,5.999999999999999E-6,1.4340241277115888+2.381272705538258E-11i,2.7815795072164947E14,1.0777777777777779E-6,1.449467851000407,1.9793093709648318E-11,0.007657910929484414
1.0777777777777779E-6,5.999999999999999E-6,1.4344096667756863-9.996093398413254E-14i,2.7815795072164947E14,1.0777777777777779E-6,1.449467851000407,2.0101368372167122E-11,0.00754046917807337
1.0777777777777779E-6,5.999999999999999E-6,1.4434116500064587,2.7815795072164947E14,1.0777777777777779E-6,1.449467851000407,1.4620370526382274E-11,0.010367298720228202
1.0777777777777779E-6,5.999999999999999E-6,1.4434128028196573,2.7815795072164947E14,1.0777777777777779E-6,1.449467851000407,1.4622535569215585E-11,0.01036576371655604
1.0777777777777779E-6,7.0E-6,1.4380186155353336+6.245460504769486E-15i,2.7815795072164947E14,1.0777777777777779E-6,1.449467851000407,2.6598736198624532E-11,0.00569853197217931
1.0777777777777779E-6,7.0E-6,1.4382449656888279+4.1820883546084964E-16i,2.7815795072164947E14,1.0777777777777779E-6,1.449467851000407,2.6961747465159822E-11,0.005621807297293687
1.0777777777777779E-6,7.0E-6,1.4449728159751625,2.7815795072164947E14,1.0777777777777779E-6,1.449467851000407,1.9658686511317703E-11,0.007710268362037439
1.0777777777777779E-6,7.0E-6,1.4449731717526628,2.7815795072164947E14,1.0777777777777779E-6,1.449467851000407,1.966106658057352E-11,0.007709334995955423
1.0777777777777779E-6,8.0E-6,1.440636604227983+1.8895094250648612E-13i,2.7815795072164947E14,1.0777777777777779E-6,1.449467851000407,3.438236877769733E-11,0.004408473122589092
1.0777777777777779E-6,8.0E-6,1.440767837414369-5.955993628630105E-14i,2.7815795072164947E14,1.0777777777777779E-6,1.449467851000407,3.4730678312590606E-11,0.004364261108959578
1.0777777777777779E-6,8.0E-6,1.4459973866262674,2.7815795072164947E14,1.0777777777777779E-6,1.449467851000407,2.5431638807067598E-11,0.005960046452268024
1.0777777777777779E-6,8.0E-6,1.4459995379483992,2.7815795072164947E14,1.0777777777777779E-6,1.449467851000407,2.5446998631061656E-11,0.00595644896457093
1.2222222222222223E-6,1.0E-6,1.0218372988740108-2.4047593376680463E-10i,2.4528473836363634E14,1.2222222222222223E-6,1.4477992462379121,6.532581857509001E-13,0.20460591288266802
1.2222222222222223E-6,1.0E-6,1.0419430403164611-2.7618204731030643E-14i,2.4528473836363634E14,1.2222222222222223E-6,1.4477992462379121,7.216951681563658E-13,0.18520352267992313
1.2222222222222223E-6,1.0E-6,1.2536177687293684,2.4528473836363634E14,1.2222222222222223E-6,1.4477992462379121,6.279545431532045E-13,0.2128505779613872
1.2222222222222223E-6,1.0E-6,1.2536196647675677,2.4528473836363634E14,1.2222222222222223E-6,1.4477992462379121,6.27949988536425E-13,0.21285212179900426
1.2222222222222223E-6,2.0E-6,1.290352020260349-2.1454164376983345E-11i,2.4528473836363634E14,1.2222222222222223E-6,1.4477992462379121,2.661691321623478E-12,0.050216374212060495
1.2222222222222223E-6,2.0E-6,1.307252462084353,2.4528473836363634E14,1.2222222222222223E-6,1.4477992462379121,2.69043542715631E-12,0.04967987192501126
1.2222222222222223E-6,2.0E-6,1.3878372957760061,2.4528473836363634E14,1.2222222222222223E-6,1.4477992462379121,1.9913048170256798E-12,0.06712206303165627
1.2222222222222223E-6,2.0E-6,1.3878406911791377,2.4528473836363634E14,1.2222222222222223E-6,1.4477992462379121,1.9913394144814037E-12,0.06712089685547007
1.2222222222222223E-6,3.0E-6,1.373855492611812-1.9511818580602552E-11i,2.4528473836363634E14,1.2222222222222223E-6,1.4477992462379121,5.522309937508087E-12,0.024203727960975696
1.2222222222222223E-6,3.0E-6,1.379017342857921-7.503621212396188E-16i,2.4528473836363634E14,1.2222222222222223E-6,1.4477992462379121,5.637675039066489E-12,0.023708441248818508
1.2222222222222223E-6,3.0E-6,1.4191990213332901,2.4528473836363634E14,1.2222222222222223E-6,1.4477992462379121,4.077264555462906E-12,0.03278190208789714
1.2222222222222223E-6,3.0E-6,1.419200428643717,2.4528473836363634E14,1.2222222222222223E-6,1.4477992462379121,4.077395443424783E-12,0.03278084976015257
1.2222222222222223E-6,4.0E-6,1.4049235845391699-4.3204190110665823E-14i,2.4528473836363634E14,1.2222222222222223E-6,1.4477992462379121,9.356874311156142E-12,0.014284736868194958
1.2222222222222223E-6,4.0E-6,1.407075563906407,2.4528473836363634E14,1.2222222222222223E-6,1.4477992462379121,9.565774560199863E-12,0.013972782507310709
1.2222222222222223E-6,4.0E-6,1.431097649498842,2.4528473836363634E14,1.2222222222222223E-6,1.4477992462379121,6.9047078542262664E-12,0.01935787730132954
1.2222222222222223E-6,4.0E-6,1.4311026970449083,2.4528473836363634E14,1.2222222222222223E-6,1.4477992462379121,6.906448708626366E-12,0.019352997912906008
1.2222222222222223E-6,4.9999999999999996E-6,1.4198207120110042+8.121579981899308E-14i,2.4528473836363634E14,1.2222222222222223E-6,1.4477992462379121,1.419490794041681E-11,0.00941608695207316
1.2222222222222223E-6,4.9999999999999996E-6,1.42089695763706-5.244207562252734E-16i,2.4528473836363634E14,1.2222222222222223E-6,1.4477992462379121,1.4491882017512106E-11,0.009223128319849833
1.2222222222222223E-6,4.9999999999999996E-6,1.43685938701204,2.4528473836363634E14,1.2222222222222223E-6,1.4477992462379121,1.0476588825635039E-11,0.012758015959983673
1.2222222222222223E-6,4.9999999999999996E-6,1.4368632167148678,2.4528473836363634E14,1.2222222222222223E-6,1.4477992462379121,1.0479819378164407E-11,0.012754083121139606
1.2222222222222223E-6,5.999999999999999E-6,1.4280896732910147+7.059579588813076E-11i,2.4528473836363634E14,1.2222222222222223E-6,1.4477992462379121,2.003530445016894E-11,0.006671248134814911
1.2222222222222223E-6,5.999999999999999E-6,1.4286825921969273-8.960828050106183E-14i,2.4528473836363634E14,1.2222222222222223E-6,1.4477992462379121,2.0391489923981417E-11,0.006554719049069926
1.2222222222222223E-6,5.999999999999999E-6,1.4400789077421159,2.4528473836363634E14,1.2222222222222223E-6,1.4477992462379121,1.4794353625579576E-11,0.009034560807884045
1.2222222222222223E-6,5.999999999999999E-6,1.4400803266582893,2.4528473836363634E14,1.2222222222222223E-6,1.4477992462379121,1.4796407877184052E-11,0.009033306499325548
1.2222222222222223E-6,7.0E-6,1.4331729891750966-4.4068433797938616E-12i,2.4528473836363634E14,1.2222222222222223E-6,1.4477992462379121,2.687794754948392E-11,0.004972868080703016
1.2222222222222223E-6,7.0E-6,1.4335276957874947+8.95253697099654E-13i,2.4528473836363634E14,1.2222222222222223E-6,1.4477992462379121,2.7307283207894692E-11,0.004894682727170619
1.2222222222222223E-6,7.0E-6,1.4420618105776493,2.4528473836363634E14,1.2222222222222223E-6,1.4477992462379121,1.98586383838985E-11,0.006730596774047266
1.2222222222222223E-6,7.0E-6,1.4420621468099522,2.4528473836363634E14,1.2222222222222223E-6,1.4477992462379121,1.986058161803929E-11,0.006729938227097797
1.2222222222222223E-6,8.0E-6,1.4365083003953878+4.4792567870213836E-14i,2.4528473836363634E14,1.2222222222222223E-6,1.4477992462379121,3.470752185882432E-11,0.003851052460250933
1.2222222222222223E-6,8.0E-6,1.4367226876281278-2.5295966119939368E-15i,2.4528473836363634E14,1.2222222222222223E-6,1.4477992462379121,3.5150229812807935E-11,0.00380254946142445
1.2222222222222223E-6,8.0E-6,1.4433652212397732,2.4528473836363634E14,1.2222222222222223E-6,1.4477992462379121,2.5657125276235153E-11,0.005209488046871764
1.2222222222222223E-6,8.0E-6,1.4433677982161672,2.4528473836363634E14,1.2222222222222223E-6,1.4477992462379121,2.5671543589424327E-11,0.005206562160083795
1.3666666666666668E-6,1.0E-6,0.9997037037337869+6.039924281858651E-10i,2.193603351219512E14,1.3666666666666668E-6,1.446162072817894,7.148172605064238E-13,0.16722283562914084
1.3666666666666668E-6,1.0E-6,0.9999029318616701-1.2012560491813364E-10i,2.193603351219512E14,1.3666666666666668E-6,1.446162072817894,6.708535012670951E-13,0.17818162837753007
1.3666666666666668E-6,1.0E-6,1.2168201267652778,2.193603351219512E14,1.3666666666666668E-6,1.446162072817894,6.537732857085864E-13,0.18283672929367684
1.3666666666666668E-6,1.0E-6,1.21682205743787,2.193603351219512E14,1.3666666666666668E-6,1.446162072817894,6.53770000804495E-13,0.18283764796709315
1.3666666666666668E-6,2.0E-6,1.2530656044412865-5.917952813937834E-11i,2.193603351219512E14,1.3666666666666668E-6,1.446162072817894,2.722229839632005E-12,0.04391024134637258
1.3666666666666668E-6,2.0E-6,1.2762059365644833,2.193603351219512E14,1.3666666666666668E-6,1.446162072817894,2.742694479269422E-12,0.04358260468383592
1.3666666666666668E-6,2.0E-6,1.372971322643888,2.193603351219512E14,1.3666666666666668E-6,1.446162072817894,2.05743916208989E-12,0.05809832507373842
1.3666666666666668E-6,2.0E-6,1.3729745062511827,2.193603351219512E14,1.3666666666666668E-6,1.446162072817894,2.057454692997628E-12,0.05809788651257375
1.3666666666666668E-6,3.0E-6,1.3548909580136008-3.2566888662779936E-11i,2.193603351219512E14,1.3666666666666668E-6,1.446162072817894,5.643602542706749E-12,0.021180401765360398
1.3666666666666668E-6,3.0E-6,1.3620883297246573-1.25317147824552E-15i,2.193603351219512E14,1.3666666666666668E-6,1.446162072817894,5.750044737650733E-12,0.020788319867468676
1.3666666666666668E-6,3.0E-6,1.4109875679672568,2.193603351219512E14,1.3666666666666668E-6,1.446162072817894,4.173068584375116E-12,0.02864409411005108
1.3666666666666668E-6,3.0E-6,1.4109889505835114,2.193603351219512E14,1.3666666666666668E-6,1.446162072817894,4.173167954128817E-12,0.028643412048699125
1.3666666666666668E-6,4.0E-6,1.3931038293348106+1.3254350307897527E-9i,2.193603351219512E14,1.3666666666666668E-6,1.446162072817894,9.52377743172369E-12,0.012551088065159066
1.3666666666666668E-6,4.0E-6,1.3961376834920665-1.2781266162037736E-13i,2.193603351219512E14,1.3666666666666668E-6,1.446162072817894,9.736193539648079E-12,0.012277258948455442
1.3666666666666668E-6,4.0E-6,1.4255437687705668,2.193603351219512E14,1.3666666666666668E-6,1.446162072817894,7.028209483830616E-12,0.017007712922266004
1.3666666666666668E-6,4.0E-6,1.4255488915515444,2.193603351219512E14,1.3666666666666668E-6,1.446162072817894,7.029602559185197E-12,0.017004342457789482
1.3666666666666668E-6,4.9999999999999996E-6,1.4114805658289777-8.247590314471288E-15i,2.193603351219512E14,1.3666666666666668E-6,1.446162072817894,1.440260072343132E-11,0.008299457268441193
1.3666666666666668E-6,4.9999999999999996E-6,1.4130130066084041+1.8247244185507077E-16i,2.193603351219512E14,1.3666666666666668E-6,1.446162072817894,1.471824065810985E-11,0.008121471311360475
1.3666666666666668E-6,4.9999999999999996E-6,1.4326243293387984,2.193603351219512E14,1.3666666666666668E-6,1.446162072817894,1.0626915025312059E-11,0.011248209755495652
1.3666666666666668E-6,4.9999999999999996E-6,1.4326283251599834,2.193603351219512E14,1.3666666666666668E-6,1.446162072817894,1.0629608910033701E-11,0.011245359097426988
1.3666666666666668E-6,5.999999999999999E-6,1.4217016866494194-2.459651983840609E-13i,2.193603351219512E14,1.3666666666666668E-6,1.446162072817894,2.028090827139274E-11,0.005893906114014969
1.3666666666666668E-6,5.999999999999999E-6,1.4225591471935657+9.242877642993737E-16i,2.193603351219512E14,1.3666666666666668E-6,1.446162072817894,2.0675869773848097E-11,0.0057813175728999265
1.3666666666666668E-6,5.999999999999999E-6,1.4365925539822912,2.193603351219512E14,1.3666666666666668E-6,1.446162072817894,1.4971285526938946E-11,0.007984202094299281
1.3666666666666668E-6,5.999999999999999E-6,1.43659423016458,2.193603351219512E14,1.3666666666666668E-6,1.446162072817894,1.4973213516961214E-11,0.00798317402761499
1.3666666666666668E-6,7.0E-6,1.4279930407650943-2.9801157844071093E-13i,2.193603351219512E14,1.3666666666666668E-6,1.446162072817894,2.7161421154766083E-11,0.004400865793340992
1.3666666666666668E-6,7.0E-6,1.428512801234286-4.0264746714056533E-14i,2.193603351219512E14,1.3666666666666668E-6,1.446162072817894,2.7647090473493207E-11,0.0043235569172510955
1.3666666666666668E-6,7.0E-6,1.4390415893735118,2.193603351219512E14,1.3666666666666668E-6,1.446162072817894,2.0061829315709975E-11,0.0059582686791644765
1.3666666666666668E-6,7.0E-6,1.439041888616798,2.193603351219512E14,1.3666666666666668E-6,1.446162072817894,2.0063387869026736E-11,0.0059578058321382065
1.3666666666666668E-6,8.0E-6,1.432125612098464-1.1402426146698632E-10i,2.193603351219512E14,1.3666666666666668E-6,1.446162072817894,3.503313234326293E-11,0.0034120206005936963
1.3666666666666668E-6,8.0E-6,1.432448403325769+2.083438589518403E-12i,2.193603351219512E14,1.3666666666666668E-6,1.446162072817894,3.555733047628527E-11,0.003361719444553373
1.3666666666666668E-6,8.0E-6,1.4406540229483216,2.193603351219512E14,1.3666666666666668E-6,1.446162072817894,2.5886706464828703E-11,0.004617573480077294
1.3666666666666668E-6,8.0E-6,1.440657003645956,2.193603351219512E14,1.3666666666666668E-6,1.446162072817894,2.590013906165492E-11,0.004615178666569703
1.5111111111111112E-6,1.0E-6,0.9992796000199824-6.388773371562072E-9i,1.9839206779411762E14,1.5111111111111112E-6,1.444487758894573,7.010624410210037E-13,0.15420558978971408
1.5111111111111112E-6,1.0E-6,0.9993570906834344+9.546640592606165E-11i,1.9839206779411762E14,1.5111111111111112E-6,1.444487758894573,6.249701082100212E-13,0.17298066863820455
1.5111111111111112E-6,1.0E-6,1.181001253144652,1.9839206779411762E14,1.5111111111111112E-6,1.444487758894573,6.764009143612671E-13,0.15982791403992683
1.5111111111111112E-6,1.0E-6,1.181003121049558,1.9839206779411762E14,1.5111111111111112E-6,1.444487758894573,6.763987461470822E-13,0.1598284263725595
1.5111111111111112E-6,2.0E-6,1.213255953693796-3.837783658637116E-10i,1.9839206779411762E14,1.5111111111111112E-6,1.444487758894573,2.7714948411771627E-12,0.03900701729292878
1.5111111111111112E-6,2.0E-6,1.2436305091549862,1.9839206779411762E14,1.5111111111111112E-6,1.444487758894573,2.786985584849412E-12,0.038790206804353404
1.5111111111111112E-6,2.0E-6,1.3571391598257907,1.9839206779411762E14,1.5111111111111112E-6,1.444487758894573,2.1238640872435128E-12,0.05090144319798245
1.5111111111111112E-6,2.0E-6,1.3571421178529843,1.9839206779411762E14,1.5111111111111112E-6,1.444487758894573,2.1238669852278336E-12,0.050901373743734456
1.5111111111111112E-6,3.0E-6,1.3343052164848825+3.158480178964433E-11i,1.9839206779411762E14,1.5111111111111112E-6,1.444487758894573,5.761271640935153E-12,0.01876456343924668
1.5111111111111112E-6,3.0E-6,1.3439802663251488,1.9839206779411762E14,1.5111111111111112E-6,1.444487758894573,5.8555726512240825E-12,0.018462369717923494
1.5111111111111112E-6,3.0E-6,1.4021817228510072,1.9839206779411762E14,1.5111111111111112E-6,1.444487758894573,4.270563559857209E-12,0.02531463252608169
1.5111111111111112E-6,3.0E-6,1.4021830672503828,1.9839206779411762E14,1.5111111111111112E-6,1.444487758894573,4.2706394879921125E-12,0.02531418245464885
1.5111111111111112E-6,4.0E-6,1.3802682557929438+2.827381956960749E-10i,1.9839206779411762E14,1.5111111111111112E-6,1.444487758894573,9.690666646898594E-12,0.011155862763235113
1.5111111111111112E-6,4.0E-6,1.384383881747008+7.021446563864253E-15i,1.9839206779411762E14,1.5111111111111112E-6,1.444487758894573,9.90058007278448E-12,0.010919334665474387
1.5111111111111112E-6,4.0E-6,1.4195955879739848,1.9839206779411762E14,1.5111111111111112E-6,1.444487758894573,7.153993999853417E-12,0.015111523325190878
1.5111111111111112E-6,4.0E-6,1.4196007116537608,1.9839206779411762E14,1.5111111111111112E-6,1.444487758894573,7.155109458620187E-12,0.015109167486853281
1.5111111111111112E-6,4.9999999999999996E-6,1.4024420231098573-1.8769092861469538E-15i,1.9839206779411762E14,1.5111111111111112E-6,1.444487758894573,1.4612123677018916E-11,0.00739849658999848
1.5111111111111112E-6,4.9999999999999996E-6,1.4045365766621927,1.9839206779411762E14,1.5111111111111112E-6,1.444487758894573,1.49391492047698E-11,0.007236539759743724
1.5111111111111112E-6,4.9999999999999996E-6,1.4281051663958595,1.9839206779411762E14,1.5111111111111112E-6,1.444487758894573,1.0779923831367145E-11,0.010028618837035876
1.5111111111111112E-6,4.9999999999999996E-6,1.4281092422557315,1.9839206779411762E14,1.5111111111111112E-6,1.444487758894573,1.0782160963998192E-11,0.010026538052810934
1.5111111111111112E-6,5.999999999999999E-6,1.4147998325879199+1.3636638107297293E-12i,1.9839206779411762E14,1.5111111111111112E-6,1.444487758894573,2.052956298755765E-11,0.005265954626631914
1.5111111111111112E-6,5.999999999999999E-6,1.4159847644821637-2.461342469187855E-16i,1.9839206779411762E14,1.5111111111111112E-6,1.444487758894573,2.0954798219969665E-11,0.005159092731994676
1.5111111111111112E-6,5.999999999999999E-6,1.4328884077695896,1.9839206779411762E14,1.5111111111111112E-6,1.444487758894573,1.5151235732274167E-11,0.0071352429008002625
1.5111111111111112E-6,5.999999999999999E-6,1.4328903200151466,1.9839206779411762E14,1.5111111111111112E-6,1.444487758894573,1.5153020901383265E-11,0.0071344023017345486
1.5111111111111112E-6,7.0E-6,1.4224155571531256-2.1440676773621395E-12i,1.9839206779411762E14,1.5111111111111112E-6,1.444487758894573,2.7449013070867017E-11,0.003938493049566162
1.5111111111111112E-6,7.0E-6,1.4231408431891686+2.8840849528369093E-14i,1.9839206779411762E14,1.5111111111111112E-6,1.444487758894573,2.7981635416497788E-11,0.003863524972286676
1.5111111111111112E-6,7.0E-6,1.4358463814701534,1.9839206779411762E14,1.5111111111111112E-6,1.444487758894573,2.0268325807774148E-11,0.005333827185449848
1.5111111111111112E-6,7.0E-6,1.4358466345059786,1.9839206779411762E14,1.5111111111111112E-6,1.444487758894573,2.0269533575635738E-11,0.005333509367329869
1.5111111111111112E-6,8.0E-6,1.4274236634200668+9.609434969872831E-13i,1.9839206779411762E14,1.5111111111111112E-6,1.444487758894573,3.5361560597956894E-11,0.003057210863123126
1.5111111111111112E-6,8.0E-6,1.4278826988084132-4.4844977353037934E-13i,1.9839206779411762E14,1.5111111111111112E-6,1.444487758894573,3.595607099419828E-11,0.00300666185731206
1.5111111111111112E-6,8.0E-6,1.4377971180231348,1.9839206779411762E14,1.5111111111111112E-6,1.444487758894573,2.6120176161030624E-11,0.004138859804412394
1.5111111111111112E-6,8.0E-6,1.4378004719960655,1.9839206779411762E14,1.5111111111111112E-6,1.444487758894573,2.6132617134804412E-11,0.004136889414458167
1.6555555555555557E-6,1.0E-6,0.9991226451007964-6.554662002564702E-9i,1.8108269275167784E14,1.6555555555555557E-6,1.442734448382531,7.236362176067178E-13,0.13636068129550527
1.6555555555555557E-6,1.0E-6,0.9992129731611462+5.866891304211981E-10i,1.8108269275167784E14,1.6555555555555557E-6,1.442734448382531,6.625070464908752E-13,0.1489426084833554
1.6555555555555557E-6,1.0E-6,1.1473016638428946,1.8108269275167784E14,1.6555555555555557E-6,1.442734448382531,6.957418614688397E-13,0.141827785717295
1.6555555555555557E-6,1.0E-6,1.1473033958055332,1.8108269275167784E14,1.6555555555555557E-6,1.442734448382531,6.957405550071696E-13,0.14182805204152246
1.6555555555555557E-6,2.0E-6,1.1715665033948992+1.7931422506110917E-15i,1.8108269275167784E14,1.6555555555555557E-6,1.442734448382531,2.807756386983496E-12,0.03514390639458798
1.6555555555555557E-6,2.0E-6,1.2098828235882566,1.8108269275167784E14,1.6555555555555557E-6,1.442734448382531,2.8232440608713285E-12,0.034951114928583486
1.6555555555555557E-6,2.0E-6,1.340407578958887,1.8108269275167784E14,1.6555555555555557E-6,1.442734448382531,2.1901649397804833E-12,0.04505392532347113
1.6555555555555557E-6,2.0E-6,1.340410309214884,1.8108269275167784E14,1.6555555555555557E-6,1.442734448382531,2.190159784057137E-12,0.04505403138220545
1.6555555555555557E-6,3.0E-6,1.312129194832215+6.3707496798225255E-12i,1.8108269275167784E14,1.6555555555555557E-6,1.442734448382531,5.873666394458166E-12,0.016799647956863097
1.6555555555555557E-6,3.0E-6,1.3247497768714895-2.8963190709631797E-16i,1.8108269275167784E14,1.6555555555555557E-6,1.442734448382531,5.9539427214683386E-12,0.016573140229776944
1.6555555555555557E-6,3.0E-6,1.392770460370874,1.8108269275167784E14,1.6555555555555557E-6,1.442734448382531,4.3695982407939395E-12,0.02258228839478514
1.6555555555555557E-6,3.0E-6,1.3927717592060798,1.8108269275167784E14,1.6555555555555557E-6,1.442734448382531,4.3696567658716604E-12,0.02258198593849298
1.6555555555555557E-6,4.0E-6,1.36640040987777+7.598713740514819E-10i,1.8108269275167784E14,1.6555555555555557E-6,1.442734448382531,9.856630643981459E-12,0.010011080987721363
1.6555555555555557E-6,4.0E-6,1.37181477561937+1.699787827023005E-15i,1.8108269275167784E14,1.6555555555555557E-6,1.442734448382531,1.0058821926889233E-11,0.009809849340226932
1.6555555555555557E-6,4.0E-6,1.4132247508300697,1.8108269275167784E14,1.6555555555555557E-6,1.442734448382531,7.282060291103223E-12,0.013550495834744774
1.6555555555555557E-6,4.0E-6,1.4132298219400306,1.8108269275167784E14,1.6555555555555557E-6,1.442734448382531,7.282953383867513E-12,0.013548834166854746
1.6555555555555557E-6,4.9999999999999996E-6,1.3926762409106574-6.71813534377053E-16i,1.8108269275167784E14,1.6555555555555557E-6,1.442734448382531,1.4823029572374883E-11,0.006656906886757643
1.6555555555555557E-6,4.9999999999999996E-6,1.395448453555798,1.8108269275167784E14,1.6555555555555557E-6,1.442734448382531,1.5154696916421346E-11,0.006511217491656438
1.6555555555555557E-6,4.9999999999999996E-6,1.4232672021955952,1.8108269275167784E14,1.6555555555555557E-6,1.442734448382531,1.0935692242342564E-11,0.009023253897077211
1.6555555555555557E-6,4.9999999999999996E-6,1.4232712901496636,1.8108269275167784E14,1.6555555555555557E-6,1.442734448382531,1.0937545045200748E-11,0.009021725372116486
1.6555555555555557E-6,5.999999999999999E-6,1.4073500149617173+1.091952707335627E-12i,1.8108269275167784E14,1.6555555555555557E-6,1.442734448382531,2.0780936483264956E-11,0.004748367703371726
1.6555555555555557E-6,5.999999999999999E-6,1.4089310731945617,1.8108269275167784E14,1.6555555555555557E-6,1.442734448382531,2.1228516764645248E-11,0.004648253513749599
1.6555555555555557E-6,5.999999999999999E-6,1.4289288503436428,1.8108269275167784E14,1.6555555555555557E-6,1.442734448382531,1.5334307883795515E-11,0.0064349515081296655
1.6555555555555557E-6,5.999999999999999E-6,1.4289309693722623,1.8108269275167784E14,1.6555555555555557E-6,1.442734448382531,1.5335938518327957E-11,0.00643426729476175
1.6555555555555557E-6,7.0E-6,1.4164036810885994-1.3613604969541645E-12i,1.8108269275167784E14,1.6555555555555557E-6,1.442734448382531,2.774054816458956E-11,0.0035570864374234877
1.6555555555555557E-6,7.0E-6,1.4173786995327118+7.291367390307348E-15i,1.8108269275167784E14,1.6555555555555557E-6,1.442734448382531,2.8311293281537723E-11,0.0034853769010722846
1.6555555555555557E-6,7.0E-6,1.4324370215333986,1.8108269275167784E14,1.6555555555555557E-6,1.442734448382531,2.047827446409854E-11,0.004818546983338241
1.6555555555555557E-6,7.0E-6,1.432437228758472,1.8108269275167784E14,1.6555555555555557E-6,1.442734448382531,2.047912738754401E-11,0.004818346298435148
1.6555555555555557E-6,8.0E-6,1.4223640143449385-9.745132671367E-12i,1.8108269275167784E14,1.6555555555555557E-6,1.442734448382531,3.5693645905208145E-11,0.0027645124262454953
1.6555555555555557E-6,8.0E-6,1.4229896711036956-1.051323225142586E-13i,1.8108269275167784E14,1.6555555555555557E-6,1.442734448382531,3.634825947174049E-11,0.002714724971072449
1.6555555555555557E-6,8.0E-6,1.4347544600722333,1.8108269275167784E14,1.6555555555555557E-6,1.442734448382531,2.6357519443417395E-11,0.0037437334668303946
1.6555555555555557E-6,8.0E-6,1.4347581510739023,1.8108269275167784E14,1.6555555555555557E-6,1.442734448382531,2.636898775842543E-11,0.003742105254359857
1.8000000000000001E-6,1.0E-6,0.9989578662650125-3.0972353725021562E-9i,1.6655136555555553E14,1.8000000000000001E-6,1.4408743217797049,7.398953434465819E-13,0.12266210607697589
1.8000000000000001E-6,1.0E-6,0.999048641147065-2.5300913094438395E-9i,1.6655136555555553E14,1.8000000000000001E-6,1.4408743217797049,6.916043320055972E-13,0.13122694133583107
1.8000000000000001E-6,1.0E-6,1.1167341000437954,1.6655136555555553E14,1.8000000000000001E-6,1.4408743217797049,7.119554100620456E-13,0.12747585006172762
1.8000000000000001E-6,1.0E-6,1.116735663610254,1.6655136555555553E14,1.8000000000000001E-6,1.4408743217797049,7.119546744153945E-13,0.12747598177963826
1.8000000000000001E-6,2.0E-6,1.13223968104519+9.946638854892771E-10i,1.6655136555555553E14,1.8000000000000001E-6,1.4408743217797049,2.6649642860282846E-12,0.03405566130079909
1.8000000000000001E-6,2.0E-6,1.1753947891824024+1.0503260186305396E-14i,1.6655136555555553E14,1.8000000000000001E-6,1.4408743217797049,2.851508875702705E-12,0.03182775332632959
1.8000000000000001E-6,2.0E-6,1.322864699300497,1.6655136555555553E14,1.8000000000000001E-6,1.4408743217797049,2.2558999515163437E-12,0.040231004501197445
1.8000000000000001E-6,2.0E-6,1.3228672054892001-1.8387845010933395E-16i,1.6655136555555553E14,1.8000000000000001E-6,1.4408743217797049,2.255890003892286E-12,0.04023118190475328
1.8000000000000001E-6,3.0E-6,1.288421950849378+1.0808205613092086E-11i,1.6655136555555553E14,1.8000000000000001E-6,1.4408743217797049,5.979038994486647E-12,0.01517921545375327
1.8000000000000001E-6,3.0E-6,1.3044698897304958-4.087630539398085E-16i,1.6655136555555553E14,1.8000000000000001E-6,1.4408743217797049,6.0448517529316035E-12,0.015013953164308815
1.8000000000000001E-6,3.0E-6,1.3827571302448456,1.6655136555555553E14,1.8000000000000001E-6,1.4408743217797049,4.469992534199551E-12,0.020303640422065526
1.8000000000000001E-6,3.0E-6,1.3827583802974126,1.6655136555555553E14,1.8000000000000001E-6,1.4408743217797049,4.470038231854597E-12,0.02030343285588643
1.8000000000000001E-6,4.0E-6,1.3514989245775513+2.4201650414234657E-10i,1.6655136555555553E14,1.8000000000000001E-6,1.4408743217797049,1.0020623028018724E-11,0.009057033764261823
1.8000000000000001E-6,4.0E-6,1.3584446193396802+3.277517354932448E-15i,1.6655136555555553E14,1.8000000000000001E-6,1.4408743217797049,1.0210720954569577E-11,0.008888414589675847
1.8000000000000001E-6,4.0E-6,1.406416791345776,1.6655136555555553E14,1.8000000000000001E-6,1.4408743217797049,7.412385678256327E-12,0.012243982577692129
1.8000000000000001E-6,4.0E-6,1.4064217716933904,1.6655136555555553E14,1.8000000000000001E-6,1.4408743217797049,7.413099757860976E-12,0.012242803154977748
